Customer ID,Total_Revenue,Total_Orders,Total_Items,Avg_Order_Value,Segment
12953,828.8100000000001,2,364,414.40500000000003,Mid Value
12954,162.45,1,83,162.45,Low Value
12955,4757.16,11,3664,432.4690909090909,High Value
12956,521.89,4,340,130.4725,Mid Value
12957,8706.97,13,4686,669.766923076923,High Value
12958,539.49,2,131,269.745,Mid Value
12959,150.95,1,109,150.95,Low Value
12960,1322.07,4,1379,330.5175,Mid Value
12961,211.99,1,180,211.99,Low Value
12962,266.39,2,129,133.195,Low Value
12963,3601.59,12,1809,300.1325,High Value
12964,132.24,1,56,132.24,Low Value
12965,771.91,1,283,771.91,Mid Value
12966,160.18,1,75,160.18,Low Value
12967,4306.92,3,1272,1435.64,High Value
12968,135.95,1,73,135.95,Low Value
12969,122.45,1,55,122.45,Low Value
12970,1524.97,10,1014,152.497,Mid Value
12971,15972.79,116,14587,137.6964655172414,VIP
12972,1161.2,4,844,290.3,Mid Value
12973,385.55,1,31,385.55,Low Value
12974,408.95,2,104,204.475,Low Value
12975,2100.09,6,911,350.01500000000004,Mid Value
12976,3156.38,8,2684,394.5475,High Value
12977,517.63,4,131,129.4075,Mid Value
12978,2502.82,5,1394,500.564,Mid Value
12979,517.7,1,520,517.7,Mid Value
12980,16245.78,21,1910,773.6085714285715,VIP
12981,372.21999999999997,2,242,186.10999999999999,Low Value
12982,2744.81,8,1729,343.10125,Mid Value
12983,490.08000000000004,1,638,490.08000000000004,Low Value
12984,97.5,1,26,97.5,Low Value
12985,1239.38,2,1533,619.69,Mid Value
12986,2729.84,10,1164,272.98400000000004,Mid Value
12987,1312.21,5,585,262.442,Mid Value
12988,535.32,1,136,535.32,Mid Value
12989,13551.75,33,6935,410.65909090909093,VIP
12990,955.5,7,480,136.5,Mid Value
12991,764.82,3,483,254.94000000000003,Mid Value
12992,93.35000000000001,1,21,93.35000000000001,Low Value
12993,1259.6299999999999,8,751,157.45374999999999,Mid Value
12994,974.4200000000001,3,459,324.8066666666667,Mid Value
12995,211.32,1,108,211.32,Low Value
12996,355.5,1,122,355.5,Low Value
12997,2110.91,8,1186,263.86375,Mid Value
12998,920.08,3,1124,306.6933333333333,Mid Value
12999,455.88,3,342,151.96,Low Value
13000,1032.5,4,548,258.125,Mid Value
13001,24172.100000000002,33,13539,732.4878787878788,VIP
13002,414.13,3,201,138.04333333333332,Low Value
13003,149.05,3,103,49.68333333333334,Low Value
13004,11650.85,36,8768,323.63472222222225,VIP
13005,999.68,4,462,249.92,Mid Value
13006,81.57,1,55,81.57,Low Value
13007,175.25,1,59,175.25,Low Value
13008,612.13,3,379,204.04333333333332,Mid Value
13009,234.0,1,120,234.0,Low Value
13010,330.12,2,323,165.06,Low Value
13011,101.10000000000001,1,26,101.10000000000001,Low Value
13012,2972.83,11,1563,270.2572727272727,Mid Value
13013,12625.77,29,6463,435.3713793103448,VIP
13014,5381.08,11,1979,489.1890909090909,High Value
13015,6586.42,11,3535,598.7654545454545,High Value
13016,789.89,3,527,263.2966666666667,Mid Value
13017,204.0,1,48,204.0,Low Value
13018,9763.16,35,6746,278.9474285714286,High Value
13019,1229.95,6,397,204.99166666666667,Mid Value
13020,618.96,2,278,309.48,Mid Value
13021,4887.24,17,2546,287.48470588235296,High Value
13022,65.3,1,35,65.3,Low Value
13023,1449.03,3,585,483.01,Mid Value
13024,555.87,2,181,277.935,Mid Value
13025,323.39,1,241,323.39,Low Value
13026,1733.08,9,2466,192.56444444444443,Mid Value
13027,17335.2,19,43080,912.3789473684211,VIP
13028,661.3199999999999,2,798,330.65999999999997,Mid Value
13029,1927.3,5,194,385.46,Mid Value
13030,1227.22,2,598,613.61,Mid Value
13031,3419.27,5,2399,683.854,High Value
13032,2843.55,9,1281,315.95000000000005,Mid Value
13033,220.55,2,98,110.275,Low Value
13034,922.68,3,522,307.56,Mid Value
13035,1364.2,3,926,454.73333333333335,Mid Value
13036,307.1,1,38,307.1,Low Value
13037,3914.9500000000003,12,2130,326.24583333333334,High Value
13038,908.46,3,360,302.82,Mid Value
13039,1010.73,4,290,252.6825,Mid Value
13040,676.99,2,355,338.495,Mid Value
13041,799.13,4,335,199.7825,Mid Value
13042,1556.54,3,830,518.8466666666667,Mid Value
13043,516.42,1,254,516.42,Mid Value
13044,4853.9,11,2553,441.26363636363635,High Value
13045,808.92,3,405,269.64,Mid Value
13046,949.25,3,505,316.4166666666667,Mid Value
13047,8795.16,24,3429,366.465,High Value
13048,4084.21,9,2705,453.80111111111114,High Value
13049,1408.24,4,620,352.06,Mid Value
13050,12344.53,35,7206,352.70085714285716,VIP
13051,155.8,2,72,77.9,Low Value
13052,3168.53,7,1454,452.6471428571429,High Value
13053,127.65,1,47,127.65,Low Value
13055,2321.11,4,1821,580.2775,Mid Value
13056,209.48,1,158,209.48,Low Value
13057,722.09,3,466,240.6966666666667,Mid Value
13058,271.40000000000003,3,52,90.46666666666668,Low Value
13059,2303.17,10,864,230.317,Mid Value
13060,307.53,1,123,307.53,Low Value
13061,248.61,1,107,248.61,Low Value
13062,346.98,1,343,346.98,Low Value
13063,188.4,1,116,188.4,Low Value
13064,1680.74,6,670,280.12333333333333,Mid Value
13065,1260.91,5,455,252.18200000000002,Mid Value
13066,470.8,2,322,235.4,Low Value
13067,508.51,3,131,169.50333333333333,Mid Value
13068,344.0,2,200,172.0,Low Value
13069,9683.13,38,15404,254.81921052631577,High Value
13070,751.7,4,372,187.925,Mid Value
13071,129.22,1,30,129.22,Low Value
13072,177.15,1,69,177.15,Low Value
13073,418.08,2,261,209.04,Low Value
13074,1378.74,4,826,344.685,Mid Value
13075,919.61,1,485,919.61,Mid Value
13076,135.4,1,44,135.4,Low Value
13077,3064.67,11,2785,278.60636363636365,High Value
13078,29532.45,57,12183,518.1131578947369,VIP
13079,419.18,6,158,69.86333333333333,Low Value
13080,280.73,4,193,70.1825,Low Value
13081,59205.15,28,41423,2114.469642857143,VIP
13082,7335.75,21,8466,349.32142857142856,High Value
13083,395.43,3,307,131.81,Low Value
13084,122.39999999999999,1,144,122.39999999999999,Low Value
13085,2433.28,8,944,304.16,Mid Value
13086,439.33000000000004,1,155,439.33000000000004,Low Value
13087,313.64,1,86,313.64,Low Value
13088,236.11,1,76,236.11,Low Value
13089,116737.86,203,60229,575.0633497536946,VIP
13090,14103.09,24,3445,587.62875,VIP
13091,2321.82,3,1339,773.94,Mid Value
13092,2140.28,12,664,178.35666666666668,Mid Value
13093,54943.65,55,26227,998.9754545454546,VIP
13094,2433.1200000000003,13,2088,187.16307692307694,Mid Value
13095,74.39999999999999,1,144,74.39999999999999,Low Value
13096,419.70000000000005,1,6,419.70000000000005,Low Value
13097,13389.22,28,5396,478.18642857142856,VIP
13098,28882.44,28,15968,1031.5157142857142,VIP
13099,207.35999999999999,1,288,207.35999999999999,Low Value
13101,695.4,4,478,173.85,Mid Value
13102,11696.92,37,6576,316.132972972973,VIP
13103,709.64,3,426,236.54666666666665,Mid Value
13104,1709.1,9,834,189.89999999999998,Mid Value
13105,72.0,1,100,72.0,Low Value
13106,603.46,2,231,301.73,Mid Value
13107,5253.07,9,4316,583.6744444444444,High Value
13108,1098.52,2,1043,549.26,Mid Value
13109,1134.03,3,757,378.01,Mid Value
13110,2957.4700000000003,12,763,246.45583333333335,Mid Value
13111,321.88000000000005,1,180,321.88000000000005,Low Value
13112,20.6,1,11,20.6,Low Value
13113,18625.73,37,4545,503.3981081081081,VIP
13114,234.38,1,74,234.38,Low Value
13115,5494.7,10,3934,549.47,High Value
13116,501.14,1,291,501.14,Mid Value
13117,2643.81,18,2067,146.87833333333333,Mid Value
13118,2415.41,9,834,268.37888888888887,Mid Value
13119,134.9,1,110,134.9,Low Value
13120,30.599999999999998,1,12,30.599999999999998,Low Value
13121,283.73,1,252,283.73,Low Value
13122,922.39,2,585,461.195,Mid Value
13123,506.75,2,268,253.375,Mid Value
13124,4782.45,4,2783,1195.6125,High Value
13125,158.57,1,54,158.57,Low Value
13126,3998.25,13,3409,307.5576923076923,High Value
13127,259.17,1,127,259.17,Low Value
13128,263.5,1,31,263.5,Low Value
13129,233.25,2,296,116.625,Low Value
13130,64.0,1,32,64.0,Low Value
13131,3313.77,7,1523,473.3957142857143,High Value
13132,77.3,1,20,77.3,Low Value
13133,200.45000000000002,3,55,66.81666666666668,Low Value
13134,2475.23,6,1364,412.53833333333336,Mid Value
13135,3371.45,2,4423,1685.725,High Value
13136,6274.56,13,3109,482.65846153846155,High Value
13137,7712.7,16,4294,482.04375,High Value
13138,1467.24,7,718,209.6057142857143,Mid Value
13139,8202.98,8,4614,1025.3725,High Value
13140,1215.68,5,648,243.13600000000002,Mid Value
13141,7668.58,17,5169,451.09294117647056,High Value
13142,307.09,1,258,307.09,Low Value
13143,405.1,1,198,405.1,Low Value
13144,135.35,2,29,67.675,Low Value
13145,1423.52,7,266,203.35999999999999,Mid Value
13146,228.91,1,154,228.91,Low Value
13147,712.8000000000001,4,144,178.20000000000002,Mid Value
13148,8621.81,26,4571,331.6080769230769,High Value
13149,1676.06,4,1280,419.015,Mid Value
13150,449.96999999999997,3,171,149.98999999999998,Low Value
13151,2580.7400000000002,3,832,860.2466666666668,Mid Value
13152,2146.38,7,977,306.6257142857143,Mid Value
13153,486.22,1,418,486.22,Low Value
13154,1624.84,3,976,541.6133333333333,Mid Value
13155,1750.18,6,909,291.69666666666666,Mid Value
13156,1586.54,3,914,528.8466666666667,Mid Value
13157,5687.36,9,4762,631.9288888888889,High Value
13158,1508.18,5,992,301.636,Mid Value
13159,1437.85,4,1059,359.4625,Mid Value
13160,91.8,1,56,91.8,Low Value
13161,478.88,2,106,239.44,Low Value
13162,9275.49,16,5755,579.718125,High Value
13163,17.65,1,3,17.65,Low Value
13164,372.2,2,120,186.1,Low Value
13165,1451.16,3,1736,483.72,Mid Value
13166,884.18,2,527,442.09,Mid Value
13167,1125.15,5,1007,225.03000000000003,Mid Value
13168,1875.31,5,912,375.062,Mid Value
13169,840.08,3,296,280.0266666666667,Mid Value
13170,116.00999999999999,1,147,116.00999999999999,Low Value
13171,468.41,3,229,156.13666666666668,Low Value
13172,69.6,1,48,69.6,Low Value
13173,2639.35,11,1620,239.9409090909091,Mid Value
13174,9494.84,12,4541,791.2366666666667,High Value
13175,831.45,2,423,415.725,Mid Value
13176,492.84,1,453,492.84,Low Value
13177,512.2,2,180,256.1,Mid Value
13178,14059.19,21,8778,669.4852380952382,VIP
13179,572.3100000000001,1,368,572.3100000000001,Mid Value
13180,86.10000000000001,1,42,86.10000000000001,Low Value
13181,359.69,1,171,359.69,Low Value
13182,121.18,1,201,121.18,Low Value
13183,7036.18,15,4027,469.07866666666666,High Value
13184,1701.29,10,1692,170.129,Mid Value
13185,71.4,1,12,71.4,Low Value
13186,1575.89,3,820,525.2966666666667,Mid Value
13187,367.01,4,375,91.7525,Low Value
13188,114.60000000000001,1,25,114.60000000000001,Low Value
13189,260.68,2,842,130.34,Low Value
13190,570.66,3,308,190.22,Mid Value
13191,164.69,1,115,164.69,Low Value
13192,2558.58,6,1629,426.43,Mid Value
13193,117.88,1,50,117.88,Low Value
13194,472.78,2,326,236.39,Low Value
13195,172.38,1,83,172.38,Low Value
13196,3068.84,7,2006,438.4057142857143,High Value
13197,373.01000000000005,1,204,373.01000000000005,Low Value
13198,4974.2300000000005,8,3449,621.7787500000001,High Value
13199,16432.89,67,12019,245.26701492537313,VIP
13200,870.09,4,516,217.5225,Mid Value
13201,1240.6100000000001,4,1039,310.15250000000003,Mid Value
13202,1580.3,7,572,225.75714285714284,Mid Value
13203,2648.25,10,2413,264.825,Mid Value
13204,966.6600000000001,1,428,966.6600000000001,Mid Value
13205,2803.2,1,256,2803.2,Mid Value
13206,8377.32,13,7155,644.4092307692307,High Value
13207,535.86,4,178,133.965,Mid Value
13208,1988.5,9,1345,220.94444444444446,Mid Value
13209,8509.51,13,5781,654.5776923076924,High Value
13210,353.48,1,316,353.48,Low Value
13211,2729.32,10,1890,272.932,Mid Value
13212,788.08,3,310,262.6933333333333,Mid Value
13213,3851.52,11,2962,350.1381818181818,High Value
13214,3264.23,7,2966,466.31857142857143,High Value
13215,81.6,1,96,81.6,Low Value
13216,333.74,1,297,333.74,Low Value
13217,666.48,4,512,166.62,Mid Value
13218,62.63999999999999,1,88,62.63999999999999,Low Value
13219,76.23,1,11,76.23,Low Value
13220,1336.0900000000001,5,396,267.218,Mid Value
13221,847.41,2,244,423.705,Mid Value
13222,88.5,1,30,88.5,Low Value
13223,969.1200000000001,6,568,161.52,Mid Value
13224,2155.95,2,1518,1077.975,Mid Value
13225,16260.07,16,7401,1016.254375,VIP
13226,312.46,2,179,156.23,Low Value
13227,257.7,1,99,257.7,Low Value
13228,358.0,1,200,358.0,Low Value
13229,160.95,1,63,160.95,Low Value
13230,6360.78,30,3635,212.02599999999998,High Value
13232,1357.6,7,778,193.94285714285712,Mid Value
13233,1176.46,4,1604,294.115,Mid Value
13234,356.95,2,162,178.475,Low Value
13235,1031.07,1,441,1031.07,Mid Value
13236,744.85,2,416,372.425,Mid Value
13237,643.0,1,128,643.0,Mid Value
13238,1006.63,6,442,167.77166666666668,Mid Value
13239,1594.69,5,1151,318.938,Mid Value
13240,1738.52,8,859,217.315,Mid Value
13241,115.58,1,48,115.58,Low Value
13242,699.4,7,350,99.91428571428571,Mid Value
13243,1278.04,5,579,255.608,Mid Value
13244,121.74000000000001,1,38,121.74000000000001,Low Value
13245,989.22,2,371,494.61,Mid Value
13246,3387.43,11,2815,307.9481818181818,High Value
13247,501.12,4,328,125.28,Mid Value
13248,465.68,2,305,232.84,Low Value
13249,1608.93,9,1246,178.77,Mid Value
13250,256.04,2,108,128.02,Low Value
13251,252.68,1,215,252.68,Low Value
13252,399.3,2,134,199.65,Low Value
13253,2951.11,4,3015,737.7775,Mid Value
13254,51.410000000000004,1,43,51.410000000000004,Low Value
13255,904.46,3,517,301.4866666666667,Mid Value
13257,149.75,1,33,149.75,Low Value
13258,1035.18,5,451,207.036,Mid Value
13259,1433.38,9,517,159.26444444444445,Mid Value
13260,557.62,1,142,557.62,Mid Value
13261,944.1,2,210,472.05,Mid Value
13262,573.45,3,247,191.15,Mid Value
13263,8704.69,39,5390,223.1971794871795,High Value
13264,722.5600000000001,1,375,722.5600000000001,Mid Value
13265,2107.66,5,1752,421.532,Mid Value
13266,6135.04,19,6837,322.89684210526315,High Value
13267,9758.26,36,4104,271.0627777777778,High Value
13268,3214.69,11,3658,292.24454545454546,High Value
13269,8891.7,28,6564,317.5607142857143,High Value
13270,1180.0,1,400,1180.0,Mid Value
13271,217.38,1,253,217.38,Low Value
13272,276.56,2,96,138.28,Low Value
13273,138.98,1,153,138.98,Low Value
13274,360.85,1,199,360.85,Low Value
13275,241.66,2,140,120.83,Low Value
13276,1939.26,5,855,387.852,Mid Value
13277,523.3,7,382,74.75714285714285,Mid Value
13278,1435.85,4,1358,358.9625,Mid Value
13279,137.75,1,73,137.75,Low Value
13280,2322.63,7,1495,331.80428571428575,Mid Value
13281,350.85,1,201,350.85,Low Value
13282,1313.19,4,410,328.2975,Mid Value
13283,373.36,4,204,93.34,Low Value
13284,201.19,1,91,201.19,Low Value
13285,3364.59,6,2457,560.765,High Value
13286,734.91,1,274,734.91,Mid Value
13287,781.59,3,429,260.53000000000003,Mid Value
13288,927.61,5,379,185.522,Mid Value
13289,307.95,1,119,307.95,Low Value
13290,208.63,1,1,208.63,Low Value
13291,3320.84,11,1619,301.8945454545455,High Value
13292,994.51,5,530,198.902,Mid Value
13293,1192.94,6,555,198.82333333333335,Mid Value
13294,1689.53,3,996,563.1766666666666,Mid Value
13295,1101.97,4,733,275.4925,Mid Value
13296,792.51,6,653,132.085,Mid Value
13297,4368.62,7,2694,624.0885714285714,High Value
13298,360.0,1,96,360.0,Low Value
13299,1218.7,3,416,406.23333333333335,Mid Value
13300,1285.51,3,455,428.50333333333333,Mid Value
13301,618.09,4,345,154.5225,Mid Value
13302,159.2,2,12,79.6,Low Value
13303,61.72,1,26,61.72,Low Value
13304,1217.99,4,716,304.4975,Mid Value
13305,3754.71,16,2361,234.669375,High Value
13306,53.65,1,74,53.65,Low Value
13307,273.34,3,140,91.11333333333333,Low Value
13308,1670.3700000000001,4,1073,417.59250000000003,Mid Value
13309,1706.3700000000001,6,1914,284.39500000000004,Mid Value
13310,1541.2,5,816,308.24,Mid Value
13311,598.57,2,305,299.285,Mid Value
13312,124.75,1,41,124.75,Low Value
13313,3445.32,12,2308,287.11,High Value
13314,775.94,3,560,258.6466666666667,Mid Value
13315,310.26,1,232,310.26,Low Value
13316,13191.57,10,21372,1319.157,VIP
13317,6486.091,19,3149,341.3732105263158,High Value
13318,640.76,3,304,213.58666666666667,Mid Value
13319,22082.5,58,9270,380.73275862068965,VIP
13320,2228.1,6,1519,371.34999999999997,Mid Value
13321,567.36,2,372,283.68,Mid Value
13322,199.48000000000002,1,117,199.48000000000002,Low Value
13323,787.85,5,175,157.57,Mid Value
13324,10513.47,18,8448,584.0816666666666,VIP
13325,675.3,1,240,675.3,Mid Value
13326,281.76,1,140,281.76,Low Value
13327,9879.48,20,4479,493.974,High Value
13328,1308.48,1,680,1308.48,Mid Value
13329,5112.97,8,3486,639.12125,High Value
13330,2806.18,6,1975,467.69666666666666,Mid Value
13331,262.4,1,54,262.4,Low Value
13332,350.9,1,179,350.9,Low Value
13333,1015.74,3,685,338.58,Mid Value
13334,6263.75,5,3227,1252.75,High Value
13336,795.12,1,559,795.12,Mid Value
13337,1575.26,1,980,1575.26,Mid Value
13338,2445.62,4,1151,611.405,Mid Value
13339,860.12,1,326,860.12,Mid Value
13340,22100.56,12,9636,1841.7133333333334,VIP
13341,775.85,1,301,775.85,Mid Value
13343,353.43,1,135,353.43,Low Value
13344,2543.72,3,971,847.9066666666666,Mid Value
13345,389.5,1,141,389.5,Low Value
13346,299.4,6,180,49.9,Low Value
13347,341.36,1,205,341.36,Low Value
13348,233.76,1,136,233.76,Low Value
13349,247.32,1,225,247.32,Low Value
13350,979.12,2,287,489.56,Mid Value
13351,373.94,1,117,373.94,Low Value
13352,397.97999999999996,1,321,397.97999999999996,Low Value
13354,743.53,1,604,743.53,Mid Value
13355,674.7,1,314,674.7,Mid Value
13356,768.24,1,325,768.24,Mid Value
13357,3838.36,5,2142,767.672,High Value
13358,439.03,1,285,439.03,Low Value
13359,1043.31,2,381,521.655,Mid Value
13360,1553.65,4,942,388.4125,Mid Value
13361,1450.5,2,324,725.25,Mid Value
13362,5394.07,7,2481,770.5814285714285,High Value
13363,1723.86,3,1146,574.62,Mid Value
13364,134.95999999999998,1,71,134.95999999999998,Low Value
13365,2225.37,2,1247,1112.685,Mid Value
13366,56.160000000000004,1,144,56.160000000000004,Low Value
13367,510.20000000000005,1,253,510.20000000000005,Mid Value
13368,1121.5,4,606,280.375,Mid Value
13369,616.5600000000001,1,298,616.5600000000001,Mid Value
13370,1509.74,1,686,1509.74,Mid Value
13371,2297.66,2,1019,1148.83,Mid Value
13372,378.64,1,159,378.64,Low Value
13373,7587.1900000000005,6,4263,1264.5316666666668,High Value
13374,422.8,2,135,211.4,Low Value
13375,1792.23,2,1124,896.115,Mid Value
13376,1019.76,3,493,339.92,Mid Value
13377,1552.88,2,748,776.44,Mid Value
13379,572.56,3,601,190.85333333333332,Mid Value
13380,62.4,1,48,62.4,Low Value
13381,8224.37,12,5125,685.3641666666667,High Value
13382,1387.58,5,863,277.51599999999996,Mid Value
13383,305.28000000000003,1,288,305.28000000000003,Low Value
13384,6680.83,11,4142,607.3481818181818,High Value
13385,534.57,1,281,534.57,Mid Value
13386,835.46,2,514,417.73,Mid Value
13387,189.44,1,125,189.44,Low Value
13388,1185.65,3,701,395.2166666666667,Mid Value
13389,797.96,3,429,265.9866666666667,Mid Value
13390,544.08,1,224,544.08,Mid Value
13391,59.8,1,4,59.8,Low Value
13392,91.14,1,82,91.14,Low Value
13393,1131.45,4,662,282.8625,Mid Value
13394,6621.7,19,5354,348.5105263157895,High Value
13395,1180.23,3,1660,393.41,Mid Value
13396,1360.99,2,600,680.495,Mid Value
13397,3191.87,10,1336,319.187,High Value
13398,670.34,2,341,335.17,Mid Value
13399,275.4,3,120,91.8,Low Value
13400,310.83,1,284,310.83,Low Value
13402,1535.13,4,1107,383.7825,Mid Value
13403,229.5,3,114,76.5,Low Value
